2012-12-28,-0.5994550408719346049046321500,DISMX,Daily
2012-12-31,1.006030701754385964912280700,DISMX,Daily
2013-01-02,1.7911905989632805927212527500,DISMX,Daily
2013-01-03,-0.6852054283200469245740795100,DISMX,Daily
2013-01-04,0.2953020134228187919463087200,DISMX,Daily
2013-01-07,0,DISMX,Daily
2013-01-08,-0.4898286937901498929336188400,DISMX,Daily
2013-01-09,0.492239825698684670629690400,DISMX,Daily
2013-01-10,1.3744646680942184154175588900,DISMX,Daily
2013-01-11,-0.1940670917660105350706958700,DISMX,Daily
2013-01-14,0,DISMX,Daily
2013-01-15,-0.2910052910052910052910052900,DISMX,Daily
2013-01-16,-0.3886972671796232422393207700,DISMX,Daily
2013-01-17,0.7817598252693542157763660800,DISMX,Daily
2013-01-18,0.1929328435129635013346724100,DISMX,Daily
2013-01-22,0.1938802426800316539171722500,DISMX,Daily
2013-01-23,-0.0974107178116813879710927100,DISMX,Daily
2013-01-24,0.2898818072813039410749344500,DISMX,Daily
2013-01-25,0.5780878430754273251612733700,DISMX,Daily
2013-01-28,-0.382741368724935665486656300,DISMX,Daily
2013-01-29,0.2884867558353002884867558400,DISMX,Daily
2013-01-30,0.1922071129707112970711297100,DISMX,Daily
2013-01-31,0.0952666814569277147741657600,DISMX,Daily
2013-02-01,1.0521512385919165580182529300,DISMX,Daily
2013-02-04,-0.9470112376946598371759970100,DISMX,Daily
2013-02-05,0.1914735649251690047282247700,DISMX,Daily
2013-02-06,0.1911076443057722308892355700,DISMX,Daily
2013-02-07,-0.1907431196231850208260344900,DISMX,Daily
2013-02-08,0.2860114404576183047321892900,DISMX,Daily
2013-02-11,-0.1905626134301270417422867500,DISMX,Daily
2013-02-12,0.1909264478588962632966633300,DISMX,Daily
2013-02-13,0.2851957479906663209748509200,DISMX,Daily
2013-02-14,-0.3787487073422957600827300900,DISMX,Daily
2013-02-15,0,DISMX,Daily
2013-02-19,1.045843227321681134597168700,DISMX,Daily
2013-02-20,-0.9412761804476519461173962700,DISMX,Daily
2013-02-21,-0.8555872439719989629245527600,DISMX,Daily
2013-02-22,1.0551778242677824267782426800,DISMX,Daily
2013-02-25,-1.0441600786678225316029862700,DISMX,Daily
2013-02-26,0.1922071129707112970711297100,DISMX,Daily
2013-02-27,0.8613152022133190650814986900,DISMX,Daily
2013-02-28,-0.0957470208443852135546728400,DISMX,Daily
2013-03-01,-0.094543664926890549518863400,DISMX,Daily
2013-03-04,0.3798288825512056002074150900,DISMX,Daily
2013-03-05,0.9479162630919633747885268600,DISMX,Daily
2013-03-06,-0.0946691058886742487238860400,DISMX,Daily
2013-03-07,0.2817153906239995902321590900,DISMX,Daily
2013-03-08,-0.3741396702973963454343467900,DISMX,Daily
2013-03-11,0.3755447321199692386567546800,DISMX,Daily
2013-03-12,-0.2809239845236423071520692600,DISMX,Daily
2013-03-13,0,DISMX,Daily
2013-03-14,1.1268615624959983609286363700,DISMX,Daily
2013-03-15,0.7432920111936991123548554600,DISMX,Daily
2013-03-18,-0.5530417295123177476118652600,DISMX,Daily
2013-03-19,-0.0922649140546006066734074800,DISMX,Daily
2013-03-20,0.1847002416283982946854403100,DISMX,Daily
2013-03-21,-0.1843597287639059007740583100,DISMX,Daily
2013-03-22,0.2783154325907371563753210100,DISMX,Daily
2013-03-25,-0.4629921657183947922843049400,DISMX,Daily
2013-03-26,0.3713561470215462610899873300,DISMX,Daily
2013-03-27,-0.369982195396057732375336200,DISMX,Daily
2013-03-28,0.4651457541191381495564005100,DISMX,Daily
2013-04-01,-1.11017195049642348013675300,DISMX,Daily
2013-04-02,0.1862553739778279561662010300,DISMX,Daily
2013-04-03,-0.1859091082729553181465116600,DISMX,Daily
2013-04-04,0.0931276869889139780831005100,DISMX,Daily
2013-04-05,-0.748151924547540147846036200,DISMX,Daily
2013-04-08,0.4712801612882513836631438400,DISMX,Daily
2013-04-09,0.3744887525562372188139059300,DISMX,Daily
2013-04-10,0.8404110373982911642239568100,DISMX,Daily
2013-04-11,0.8334069930423143459649211400,DISMX,Daily
2013-04-12,-0.2755062427209998372008565700,DISMX,Daily
2013-04-15,-2.210139012720856931171750400,DISMX,Daily
2013-04-16,1.0363026979826127155753598800,DISMX,Daily
2013-04-17,-1.6776817488561260803253685800,DISMX,Daily
2013-04-18,0,DISMX,Daily
2013-04-19,0.568769389865563598759048600,DISMX,Daily
2013-04-22,0.7544987146529562982005141400,DISMX,Daily
2013-04-23,0.8419763481189482949978950600,DISMX,Daily
2013-04-24,0.8336812276240717547788024800,DISMX,Daily
2013-04-25,0.9208842496173437382380247400,DISMX,Daily
2013-04-26,0.0907508702138239681750372900,DISMX,Daily
2013-04-29,0.7290748077950144697129656100,DISMX,Daily
2013-04-30,0.5425400739827373612823674500,DISMX,Daily
2013-05-01,0,DISMX,Daily
2013-05-02,-0.2698062300711307333823890100,DISMX,Daily
2013-05-03,0.9013772749631087063453025100,DISMX,Daily
2013-05-06,-0.2681193862503503832888498900,DISMX,Daily
2013-05-07,0.3580462649542360661346889400,DISMX,Daily
2013-05-08,0.9826364366948347660911282700,DISMX,Daily
2013-05-09,-0.7958231343373566614013721900,DISMX,Daily
2013-05-10,0.2674024285002370157888979400,DISMX,Daily
2013-05-13,-0.4448862327712654407040597400,DISMX,Daily
2013-05-14,0.2678810608090008036431824300,DISMX,Daily
2013-05-15,-0.4444660335656862506982731400,DISMX,Daily
2013-05-16,-0.4476701634545010978287387200,DISMX,Daily
2013-05-17,0.3590114320022545427811745700,DISMX,Daily
2013-05-20,0.716675213049105071667521300,DISMX,Daily
2013-05-21,0,DISMX,Daily
2013-05-22,-1.2449541173190452523244396500,DISMX,Daily
2013-05-23,-1.439864483342744212309429700,DISMX,Daily
2013-05-24,-0.4570759592990671665026839200,DISMX,Daily
2013-05-28,-0.1826689687961364261942296600,DISMX,Daily
2013-05-29,0.3672599649034845826021559300,DISMX,Daily
2013-05-30,0.1835824809861001835824809900,DISMX,Daily
2013-05-31,-1.3712291199202193966591872400,DISMX,Daily
2013-06-03,0.6483822042467138523761375100,DISMX,Daily
2013-06-04,-0.276267376590107116396468800,DISMX,Daily
2013-06-05,-1.0149471748957979172175840200,DISMX,Daily
2013-06-06,0.0928670474639663134326459500,DISMX,Daily
2013-06-07,0.092780884595831215048296900,DISMX,Daily
2013-06-10,0,DISMX,Daily
2013-06-11,-0.8380633118738333777760847200,DISMX,Daily
2013-06-12,0,DISMX,Daily
2013-06-13,0.8451461718719987706964772800,DISMX,Daily
2013-06-14,-0.4647442002209439640394651600,DISMX,Daily
2013-06-17,1.4020181917920063275798282900,DISMX,Daily
2013-06-18,0.4617165286968774375361698900,DISMX,Daily
2013-06-19,-1.4689491941442400410754761900,DISMX,Daily
2013-06-20,-2.2369089984748347737671581100,DISMX,Daily
2013-06-21,0,DISMX,Daily
2013-06-24,-1.8109724388975559022360894400,DISMX,Daily
2013-06-25,0.6792272961987103949580944600,DISMX,Daily
2013-06-26,0.0960021041557075223566543900,DISMX,Daily
2013-06-27,1.3493095791783269612286994300,DISMX,Daily
2013-06-28,0,DISMX,Daily
2013-07-01,1.0461498574021260046668395100,DISMX,Daily
2013-07-02,-0.2822430625938137452371483200,DISMX,Daily
2013-07-03,0.2830419288020893640562481500,DISMX,Daily
2013-07-05,-0.0949363028724646233979498900,DISMX,Daily
2013-07-08,0.8475338050415419978683240700,DISMX,Daily
2013-07-09,0.3743649166592387913361262100,DISMX,Daily
2013-07-10,0.2790921892245042942139114800,DISMX,Daily
2013-07-11,2.411223702354295545688008400,DISMX,Daily
2013-07-12,-0.2717626276975529010660506700,DISMX,Daily
2013-07-15,0.4545848661637744169051069600,DISMX,Daily
2013-07-16,0,DISMX,Daily
2013-07-17,0.180024660912453760789149200,DISMX,Daily
2013-07-18,0.6326465302907220047756197200,DISMX,Daily
2013-07-19,0.0892857142857142857142857100,DISMX,Daily
2013-07-22,0.4484743318710055845441325600,DISMX,Daily
2013-07-23,0.2676399026763990267639902700,DISMX,Daily
2013-07-24,-0.5338510070371269109439456400,DISMX,Daily
2013-07-25,0.5367162722615272017565259800,DISMX,Daily
2013-07-26,-0.4452802717786944916282455700,DISMX,Daily
2013-07-29,-0.7153912714952530681388858400,DISMX,Daily
2013-07-30,0.4504946848992217612255419400,DISMX,Daily
2013-07-31,-0.0892060660124888492417484400,DISMX,Daily
2013-08-01,0.6274461839530332681017612500,DISMX,Daily
2013-08-02,0.980880726362233053371093800,DISMX,Daily
2013-08-05,0.7932113625421280693307655300,DISMX,Daily
2013-08-06,-0.0871756290378437764960173900,DISMX,Daily
2013-08-07,-0.5259006047856955035498290800,DISMX,Daily
2013-08-08,0.9696489077932376901449066400,DISMX,Daily
2013-08-09,0.1737412683112586721883069700,DISMX,Daily
2013-08-12,-0.3480678078855771629503795500,DISMX,Daily
2013-08-13,0.3492835514865412583744605800,DISMX,Daily
2013-08-14,0.0879079105240024234072630900,DISMX,Daily
2013-08-15,-0.5222365969164302754798048700,DISMX,Daily
2013-08-16,0.1741973202247861310297925100,DISMX,Daily
2013-08-19,-0.0869472004192522540763944300,DISMX,Daily
2013-08-20,-0.0870228643635409961137734500,DISMX,Daily
2013-08-21,-0.7874673380024578526004319100,DISMX,Daily
2013-08-22,0.6169350474426659290705085800,DISMX,Daily
2013-08-23,0.6131522960342313484569598200,DISMX,Daily
2013-08-26,-0.5226956841967711662053481300,DISMX,Daily
2013-08-27,-1.3124111823642508269742891600,DISMX,Daily
2013-08-28,-0.7103097773475314617618586600,DISMX,Daily
2013-08-29,0.0889668872557980817276638300,DISMX,Daily
2013-08-30,-0.7135377347003385042495677400,DISMX,Daily
2013-09-03,1.6188373804267844002943340700,DISMX,Daily
2013-09-04,0.7965242577842143374366401200,DISMX,Daily
2013-09-05,-0.0886015325670498084291187700,DISMX,Daily
2013-09-06,0.4398053831220190302710735100,DISMX,Daily
2013-09-09,1.3995442234498228198489494500,DISMX,Daily
2013-09-10,0.6036288329842562304379544900,DISMX,Daily
2013-09-11,0.3438636709201277207920560500,DISMX,Daily
2013-09-12,-0.6842050050703437343373002500,DISMX,Daily
2013-09-13,0.5163955589981926155435063300,DISMX,Daily
2013-09-16,0.7706139224248651425635756500,DISMX,Daily
2013-09-17,-0.0845827636549023242879985200,DISMX,Daily
2013-09-18,2.0398223417949045029165168800,DISMX,Daily
