1998-04-01,-3.5999979461548242859943162900
1998-05-01,-11.929452650522986071250429240
1998-06-01,-9.069476467338308448861815140
1998-07-01,4.2745522571124188033820203300
1998-08-01,-25.962726114382022809168691500
1998-09-01,-0.5033766217970743039233274200
1998-10-01,21.416605673696011034252328050
1998-11-01,16.249954904351079904455953510
1998-12-01,3.5110522836382322119867551600
1999-01-01,-1.4423616606646702620542515400
1999-02-01,0.85369684158697414609092800
1999-03-01,11.124450285155533483372737090
1999-04-01,25.136116009249986665349508290
1999-05-01,-0.1739532225483932719927745200
1999-06-01,12.282255362734659908306345540
1999-07-01,-2.2498199293488496742526983600
1999-08-01,0.9523710867946331868129338500
1999-09-01,-3.2232297649719745423359876200
1999-10-01,4.3866777659365668714125391700
1999-11-01,6.3813074467434365039470247900
1999-12-01,12.051003498825591288794210070
2000-01-01,-0.2852882280260747305185122100
2000-02-01,-2.6466275812969802554506733800
2000-03-01,-1.3225684379718094465272874100
2000-04-01,-6.0313659256518127643692952700
2000-05-01,-7.0522150770348620116807650200
2000-06-01,0.1704692952706086899054429500
2000-07-01,-4.2553157838489282348563226200
2000-08-01,0.088894951040521655489705700
2000-09-01,-7.2824167193817633193935991700
2000-10-01,-7.0881225079339246480592399700
2000-11-01,-7.5257386881007712369322291900
2000-12-01,2.9811144292153653548480660100
2001-01-01,9.560439086706547932961536080
2001-02-01,-8.124391747439109164119984790
2001-03-01,-9.6069992428127166349363700
2001-04-01,4.7101713636666575067191373700
2001-05-01,2.3068228539953346511500932600
2001-06-01,-1.1274189515596399524465495400
2001-07-01,-2.736605418816902080478571200
2001-08-01,1.1723267601764560877227623200
2001-09-01,-16.222455772862708589410700820
2001-10-01,4.0111008298854250241817804300
2001-11-01,12.100972259512186978761645480
2001-12-01,6.8739876481046973127942044700
2002-01-01,7.942248222797826688352950360
2002-02-01,-1.3378308675421852250461344200
2002-03-01,5.9887399880340226263276033800
2002-04-01,2.7718785345096730159040398100
2002-05-01,-1.2448736045907279087359608300
2002-06-01,-7.1428444733422003045244611600
2002-07-01,-3.9592696590887384400437702400
2002-08-01,0.2355733017682346265761121100
2002-09-01,-11.985889182746138517315373080
2002-10-01,4.2723674078158348934750381100
2002-11-01,7.2983511283639032273209109900
2002-12-01,-2.5438268228791847779153113200
2003-01-01,1.5074744574704699116534191100
2003-02-01,-0.8663008363581552049342279500
2003-03-01,-2.2471854044637261707851514400
2003-04-01,13.154555320070217203695351500
2003-05-01,7.4491895053387242471172799700
2003-06-01,4.4117534468174437055834429300
2003-07-01,2.3139288939644597552592948600
2003-08-01,6.5880041604602306840646466500
2003-09-01,4.8892883681969163070123801500
2003-10-01,8.883004153962973317694624990
2003-11-01,1.1308469539263050301266714200
2003-12-01,12.038077903796034462489798080
2004-01-01,2.7456405905260188437719525100
2004-02-01,6.4697948124965741178190246700
2004-03-01,1.2549502834183777442796129100
2004-04-01,-7.0450223408542321872034504500
2004-05-01,-2.9473324693325015656691369500
2004-06-01,1.8195834942216088246058922200
2004-07-01,1.285729630066495644604469200
2004-08-01,4.4428483180004352480670008800
2004-09-01,6.5892439842314121557162065300
2004-10-01,3.1229627785487137544426220600
2004-11-01,10.815847282150166224040111950
2004-12-01,6.4359788863071672564396226200
2005-01-01,1.6410103766293888303907698400
2005-02-01,9.114620295357807070921824050
2005-03-01,-7.3105598901669006483107507300
2005-04-01,-3.5585432942974594353313998500
2005-05-01,1.4437925112577819425250339200
2005-06-01,3.283999978978960328042879100
2005-07-01,7.2755318606411850612875207300
2005-08-01,1.5873472728150785109142589100
2005-09-01,8.024119461901490090381661570
2005-10-01,-6.2555500371705144304895663200
2005-11-01,7.377864447166543194223375800
2005-12-01,6.2792336890762625103916795900
2006-01-01,9.555747684429793189468064810
2006-02-01,0.3825072356550148308612996200
2006-03-01,3.3751606597146673448453383600
2006-04-01,8.721337209353978341914869750
2006-05-01,-10.842972790125852325931323040
2006-06-01,-0.9313967001045605967777938600
2006-07-01,2.362523728182057499367108300
2006-08-01,1.8160887260141530885759004100
2006-09-01,2.0283327615844118890527875600
2006-10-01,6.9382946496719567512842922800
2006-11-01,7.2433969812510294652461038600
2006-12-01,3.5710800421222420900621205800
2007-01-01,1.5379791268839105632702222900
2007-02-01,0.5563838720815505036080680900
2007-03-01,5.2128683281262584941733044500
2007-04-01,7.967160924363757631282228980
2007-05-01,7.5962911991620584339543163600
2007-06-01,2.8456803110735014289764221700
2007-07-01,4.737244794856085137410880900
2007-08-01,-3.2273168141347433203450465700
2007-09-01,9.006579064561524347882883150
2007-10-01,10.971530269999307362966458760
2007-11-01,-7.2988333249618660977961996100
2007-12-01,-0.1550827865182325893963890700
2008-01-01,-9.957305879133828478763920960
2008-02-01,3.9939995135838562645372674500
2008-03-01,-3.3679982770953824076342134100
2008-04-01,7.7114095546716459507510862500
2008-05-01,0.8545179917534864739352944200
2008-06-01,-11.649232076978392872981530880
2008-07-01,-1.9622965277683823523605482100
2008-08-01,-8.566861229991032545951489830
2008-09-01,-17.283803578469701545182611050
2008-10-01,-31.160966855626134314156084470
2008-11-01,-7.4495688008057234002723906200
2008-12-01,13.205388577200582346485460510
2009-01-01,-9.026582944144886978336374190
2009-02-01,-8.495462090086436327777843300
2009-03-01,17.306822675524155325183485110
2009-04-01,19.661214397410266191279971420
2009-05-01,22.497462960401289488391622200
2009-06-01,-1.2320663509853401641320073600
2009-07-01,13.408947263938221335806804640
2009-08-01,0.7413006447277810577936615700
2009-09-01,9.226098784849098188612682860
2009-10-01,-2.3648607177029541564397905300
