"Date","KMLMX"
"1999-02-19",299804534412818.75
"1999-02-22",301691645161920.75
"1999-02-23",300458998457621.2
"1999-02-24",300214984421193.9
"1999-02-25",298101853913162.1
"1999-02-26",301200355869862.44
"1999-03-01",299772359344354.44
"1999-03-02",297177995124614.3
"1999-03-03",293929715828618.8
"1999-03-04",292089552968345.44
"1999-03-05",292288412173879.1
"1999-03-08",289343244969917.75
"1999-03-09",287858023121637.44
"1999-03-10",282427265046410.44
"1999-03-11",286301224488919.8
"1999-03-12",287996294094471.5
"1999-03-15",290514056438307.4
"1999-03-16",289533384240158.2
"1999-03-17",285707655889526.44
"1999-03-18",287976717106668.75
"1999-03-19",287087069000311.75
"1999-03-22",281285970742635.62
"1999-03-23",282367228600914.7
"1999-03-24",284794484532931.2
"1999-03-25",281633406324470.3
"1999-03-26",276813586334588.97
"1999-03-29",276885105470261.53
"1999-03-30",274017242393191.7
"1999-03-31",276671463776229.8
"1999-04-01",277714126356362.6
"1999-04-05",276651295824563
"1999-04-06",277924109980547.53
"1999-04-07",280209397631339.03
"1999-04-08",281560391245166.3
"1999-04-09",279710704950493
"1999-04-12",281726727741253.25
"1999-04-13",280908261363820.62
"1999-04-14",282426778823826
"1999-04-15",281289021279647.25
"1999-04-16",280877909801280.16
"1999-04-19",281187990529772.62
"1999-04-20",280755787785977.4
"1999-04-21",280554054421395.62
"1999-04-22",281237982055509.16
"1999-04-23",281783808754139.94
"1999-04-26",282193966956162.56
"1999-04-27",282414709987987
"1999-04-28",282596748380284.44
"1999-04-29",282595709850765.1
"1999-04-30",283256111985341.94
"1999-05-03",282161992309290.25
"1999-05-04",279115630997577.97
"1999-05-05",277700645677081.72
"1999-05-06",278260530714431.56
"1999-05-07",280799121541252.8
"1999-05-10",278994633418787.9
"1999-05-11",280438201594766.38
"1999-05-12",281245562423331.3
"1999-05-13",280532837628438.4
"1999-05-14",280448033596524.47
"1999-05-17",280974165759236.1
"1999-05-18",281512603803214.06
"1999-05-19",281404994276058.56
"1999-05-20",282680445216533.8
"1999-05-21",283919880853430.1
"1999-05-24",286035507923291.06
"1999-05-25",284789497979536
"1999-05-26",285974103999219.9
"1999-05-27",286364947489416.4
"1999-05-28",284579651929167.44
"1999-06-01",282454494143201.06
"1999-06-02",281804729641969.3
"1999-06-03",282133469019816.44
"1999-06-04",282179937709540.4
"1999-06-07",281973328355122.3
"1999-06-08",281855412279099
"1999-06-09",281969380569641.4
"1999-06-10",283149007746810.2
"1999-06-11",280348690193764.7
"1999-06-14",281473321969766.8
"1999-06-15",282980826169537.1
"1999-06-16",284172105847657.06
"1999-06-17",280940257523853.12
"1999-06-18",277651797247378.38
"1999-06-21",278888508328085.62
"1999-06-22",280709520760892.12
"1999-06-23",281691964952042.06
"1999-06-24",282403113771916.3
"1999-06-25",280777559820381.28
"1999-06-28",280785298786938.4
"1999-06-29",281293023687166.25
"1999-06-30",279262023165459.62
"1999-07-01",283074425756588.2
"1999-07-02",285437805714964.7
"1999-07-06",290463783860934.56
"1999-07-07",292472118706087.2
"1999-07-08",292156785799034.25
"1999-07-09",294038319674960.3
"1999-07-12",292089987265009.3
"1999-07-13",291969000741287.44
"1999-07-14",290425273097192.56
"1999-07-15",291536967169118.94
"1999-07-16",292766106586363.9
"1999-07-19",287715503606096.44
"1999-07-20",283566559859308.8
"1999-07-21",279355508987695.75
"1999-07-22",279026465006596.03
"1999-07-23",279426403893322.28
"1999-07-26",279989993584338.38
"1999-07-27",280863001650157.8
"1999-07-28",280576331495215.25
"1999-07-29",281552676603724.9
"1999-07-30",281320883150174.6
"1999-08-02",278044242267117.38
"1999-08-03",278753581647291.53
"1999-08-04",277441001219488.47
"1999-08-05",278946496605273.03
"1999-08-06",282693294757177.06
"1999-08-09",283473856810127.1
"1999-08-10",281933920047535.94
"1999-08-11",283903866424286.2
"1999-08-12",286055711750549.7
"1999-08-13",286020389470468.4
"1999-08-16",284845593615164.75
"1999-08-17",284915388511787.06
"1999-08-18",284178818184223.3
"1999-08-19",282881466631307.3
"1999-08-20",283358966795703.2
"1999-08-23",286090283697358.4
"1999-08-24",286288567774116.25
"1999-08-25",281725201591603.7
"1999-08-26",283256018082005.25
"1999-08-27",284933649773148.5
"1999-08-30",287099435054961.56
"1999-08-31",285823143484958
"1999-09-01",286282268309099.56
"1999-09-02",284211538559443.94
"1999-09-03",282929426225476.4
"1999-09-07",284851343960143.9
"1999-09-08",285921171938847.44
"1999-09-09",291669258635571.94
"1999-09-10",292800637310336.94
"1999-09-13",295483517867036.9
"1999-09-14",294643380508196.1
"1999-09-15",297254455481987.4
"1999-09-16",294640053643344.6
"1999-09-17",295017052372729.4
"1999-09-20",293833652766317.4
"1999-09-21",293571185254667.6
"1999-09-22",295010981283770.7
"1999-09-23",296377670868584.6
"1999-09-24",294209384224932
"1999-09-27",292671165670571.7
"1999-09-28",290469862718884.4
"1999-09-29",291569041425223.75
"1999-09-30",291236393456331.56
"1999-10-01",294740314074061.44
"1999-10-04",290664714742119.8
"1999-10-05",289299002896679.44
"1999-10-06",288401714549234.7
"1999-10-07",287810623732680.9
"1999-10-08",285327726096128.44
"1999-10-11",286958864818928.4
"1999-10-12",291160669157342.8
"1999-10-13",292374379778376.75
"1999-10-14",291256197471603.56
"1999-10-15",291772388748265.3
"1999-10-18",290898117694526.6
"1999-10-19",292188569344634.8
"1999-10-20",293817256575480.44
"1999-10-21",294683752714419.1
"1999-10-22",297517693517225.44
"1999-10-25",297887922693730.3
"1999-10-26",297409303173429.1
"1999-10-27",296056654306044.2
"1999-10-28",290076442206249.75
"1999-10-29",287707975693638.94
"1999-11-01",289992927602587.25
"1999-11-02",287936693962955.2
"1999-11-03",288881241518038.9
"1999-11-04",287840838360243.2
"1999-11-05",286394810541558.1
"1999-11-08",285290866332830.6
"1999-11-09",288471421307123
"1999-11-10",292602879882292.44
"1999-11-11",290561027546979.3
"1999-11-12",291441016488750.56
"1999-11-15",290786738441870.8
"1999-11-16",290259038919972.7
"1999-11-17",292997973166322.3
"1999-11-18",293036733436719
"1999-11-19",293800818699321.1
"1999-11-22",296057166799629.3
"1999-11-23",295657131254205.9
"1999-11-24",298472287961865.06
"1999-11-26",301609693994839.7
"1999-11-29",299511036381263.06
"1999-11-30",295326607478645.06
"1999-12-01",295353594186046.75
"1999-12-02",298498698077776.2
"1999-12-03",298458895117145.6
"1999-12-06",296423445896087
"1999-12-07",294531035679822.7
"1999-12-08",296666298941119.7
"1999-12-09",296144843857043.4
"1999-12-10",292501384759245.56
"1999-12-13",294720027218634.7
"1999-12-14",296885282542997.5
"1999-12-15",299373786867347.8
"1999-12-16",301499597545988.3
"1999-12-17",302054705106816.4
"1999-12-20",301873590127047.44
"1999-12-21",302578082294681.44
"1999-12-22",302902208671733
"1999-12-23",303001645126598
"1999-12-27",305052915450622.06
"1999-12-28",307316207389695.3
"1999-12-29",305075393424071.5
"1999-12-30",303282948628335.94
"1999-12-31",303952361223758.06
"2000-01-03",304800406249452.7
"2000-01-04",306216426413304.25
"2000-01-05",306173154001744.9
"2000-01-06",305297792022138.7
"2000-01-07",302286253859223
"2000-01-10",302751501814133.5
"2000-01-11",306074144605276.06
"2000-01-12",308110341998629.2
"2000-01-13",306162479776870.4
"2000-01-14",311763696799402.44
"2000-01-18",315988270124902.6
"2000-01-19",314892515295737.2
"2000-01-20",314393604940189.4
"2000-01-21",316499786868515.4
"2000-01-24",313016129867697.94
"2000-01-25",312861357592687.1
"2000-01-26",312895227739302.4
"2000-01-27",313912706013556.4
"2000-01-28",311533852331054.1
"2000-01-31",312801574763179.25
"2000-02-01",311534320855596.9
"2000-02-02",308436629815584
"2000-02-03",306958637822489.5
"2000-02-04",310179727592194.75
"2000-02-07",309882749243145.8
"2000-02-08",306388707426447.3
"2000-02-09",308659368441989.6
"2000-02-10",311808344803839.75
"2000-02-11",310693158518749.4
"2000-02-14",312341188519715.2
"2000-02-15",312485870516765.25
"2000-02-16",314057454632642.9
"2000-02-17",311850578926215.9
"2000-02-18",311500419845330.75
"2000-02-22",305054617897977.1
"2000-02-23",308028361268974.6
"2000-02-24",307952266928243.4
"2000-02-25",312206780228468
"2000-02-28",314210424628109.3
"2000-02-29",314990424546172.4
"2000-03-01",317552183863935.6
"2000-03-02",318853441388381.25
"2000-03-03",317671260936741.75
"2000-03-06",320071988010234.6
"2000-03-07",322791007983841.56
"2000-03-08",316947379810482.56
"2000-03-09",314779201062633.56
"2000-03-10",314616194795289.06
"2000-03-13",313192004855845.9
"2000-03-14",311230513816464
"2000-03-15",310409721990309
"2000-03-16",308402790805414.2
"2000-03-17",306635143574307.3
"2000-03-20",304972834452008.3
"2000-03-21",307150739650855.75
"2000-03-22",307903687713762.06
"2000-03-23",304921345882495
"2000-03-24",307244148017466.6
"2000-03-27",308566387804386.9
"2000-03-28",309068970157422
"2000-03-29",308691774413547.4
"2000-03-30",305231472426128.75
"2000-03-31",306640773304479.56
"2000-04-03",303298021299920.2
"2000-04-04",298856033577401
"2000-04-05",300323525576271.56
"2000-04-06",301692790430929.8
"2000-04-07",301057834604603
"2000-04-10",297768173428832.06
"2000-04-11",297918731329149.8
"2000-04-12",302461743229028.2
"2000-04-13",301958420511042.44
"2000-04-14",300688641186514.44
"2000-04-17",303808729054884.8
"2000-04-18",305175536215072.7
"2000-04-19",308290357191436.94
"2000-04-20",308820856920537.1
"2000-04-24",309395846230575.4
"2000-04-25",309722911624150
"2000-04-26",308843306369429.94
"2000-04-27",311275172835342.6
"2000-04-28",312057510338627.25
"2000-05-01",311523275633630.7
"2000-05-02",313987561116976.3
"2000-05-03",312016830927189.44
"2000-05-04",314506919067378.4
"2000-05-05",312505590979197.2
"2000-05-08",317294733944098.2
"2000-05-09",317870282640089.25
"2000-05-10",318369129611239.3
"2000-05-11",323271482039397.2
"2000-05-12",320610826167002.25
"2000-05-15",323610584795290.56
"2000-05-16",325083791783956.3
"2000-05-17",329643736859973.6
"2000-05-18",333590542581960.5
"2000-05-19",331033563040450.8
"2000-05-22",326841419426530.75
"2000-05-23",327915224066348.25
"2000-05-24",333351749489431
"2000-05-25",334007283538898
"2000-05-26",328510731576135.5
"2000-05-30",329400066420636.75
"2000-05-31",326399433710827.3
"2000-06-01",327636965300740.8
"2000-06-02",324096804440020.9
"2000-06-05",322730904461875.56
"2000-06-06",320079049737259.75
"2000-06-07",318764087943956.44
"2000-06-08",320933735473880.8
"2000-06-09",323482235967315.6
"2000-06-12",325325962437793.56
"2000-06-13",325948741340877.5
"2000-06-14",326584909668495.7
"2000-06-15",326011745896171.7
"2000-06-16",321110820528048.8
"2000-06-19",320656184987996.9
"2000-06-20",321803214088507.44
"2000-06-21",324811161516554.6
"2000-06-22",327654521021726.8
"2000-06-23",329039484136119.75
"2000-06-26",329359450538357.56
"2000-06-27",328962890822518.44
"2000-06-28",328126346149545.25
"2000-06-29",331402264490081.25
"2000-06-30",332021326728340.1
"2000-07-03",333614826435158.94
"2000-07-05",331427284221770.7
"2000-07-06",330549453994467.56
"2000-07-07",332227586359611
"2000-07-10",330072186997529.3
"2000-07-11",332556972703349.4
"2000-07-12",334702973843898.44
"2000-07-13",339222045832568.8
"2000-07-14",337610430272600.06
"2000-07-17",337140220251556.7
"2000-07-18",341025627034583.25
"2000-07-19",340420088217476.3
"2000-07-20",338748890137390.75
"2000-07-21",335505170822175.2
"2000-07-24",333979619041591.7
"2000-07-25",334487573988091.94
"2000-07-26",335865740888330.44
"2000-07-27",338953445509003.75
"2000-07-28",340520235573922.3
"2000-07-31",339103476991590
"2000-08-01",343353803005095.44
"2000-08-02",346883300864273.25
"2000-08-03",349551143522617.9
"2000-08-04",352525019567038.56
"2000-08-07",349533499583726.3
"2000-08-08",351946011612993.3
"2000-08-09",355268473710089.94
"2000-08-10",357586187108119.56
"2000-08-11",357256832751179.25
"2000-08-14",357993494270221.2
"2000-08-15",354419844363305.25
"2000-08-16",353481216425464.4
"2000-08-17",354515692786923.9
"2000-08-18",358413898907342.8
"2000-08-21",361799859441972.4
"2000-08-22",360631688091019.25
"2000-08-23",363818373432025.7
"2000-08-24",361839205353552.25
"2000-08-25",363826731746329.5
"2000-08-28",364699123115325.7
"2000-08-29",363534465670301.25
"2000-08-30",367202355280716.6
"2000-08-31",366382627195675.25
"2000-09-01",367333459484980.75
"2000-09-05",370070277642119.2
"2000-09-06",377020903065930.25
"2000-09-07",378862476941644.9
"2000-09-08",376629860456882.56
"2000-09-11",380373774031565.6
"2000-09-12",380414685876917.44
"2000-09-13",381389720245818.75
"2000-09-14",383594464575365.06
"2000-09-15",385939262006348.94
"2000-09-18",386627034023232.75
"2000-09-19",387792958107314.9
"2000-09-20",386876622163433.94
"2000-09-21",383088037654405.2
"2000-09-22",377510584238836.3
"2000-09-25",376655801067427.06
"2000-09-26",374565167072564.8
"2000-09-27",373794397506940.94
"2000-09-28",370666445640663.2
"2000-09-29",372586316647469.8
"2000-10-02",376513322709913.6
"2000-10-03",377481475842280
"2000-10-04",376761714433623.5
"2000-10-05",376829198007924.2
"2000-10-06",378290665165239.06
"2000-10-09",382601512844435.6
"2000-10-10",384397210716685.94
"2000-10-11",387988597078284.75
"2000-10-12",394367065367022.9
"2000-10-13",394622102302251.8
"2000-10-16",392403713958503.8
"2000-10-17",391140319976659.44
"2000-10-18",393384381819632.75
"2000-10-19",389656616928113.8
"2000-10-20",391256942640147.94
"2000-10-23",395595136705644.25
"2000-10-24",392563268374599.8
"2000-10-25",391833380068945.7
"2000-10-26",390840948185475.06
"2000-10-27",385612062323025.8
"2000-10-30",386576554394760.06
"2000-10-31",384661747490696.25
"2000-11-01",384411896487468.2
"2000-11-02",381935503578298.5
"2000-11-03",379131117470838.25
"2000-11-06",380243670161994
"2000-11-07",382153313541359.94
"2000-11-08",384237205094179.44
"2000-11-09",386580024076122.2
"2000-11-10",390594660613739.94
"2000-11-13",392908147475212.2
"2000-11-14",397662871636616.25
"2000-11-15",403820811769695.44
"2000-11-16",404067874349410.9
"2000-11-17",406218658021573.1
"2000-11-20",409416961377581.6
"2000-11-21",411926351516541.25
"2000-11-22",413524419203012.06
"2000-11-24",414712875055778.75
"2000-11-27",409617221864010
"2000-11-28",405726594066920.5
"2000-11-29",409203909137719.1
"2000-11-30",407340869208421.44
"2000-12-01",401850951125187.4
"2000-12-04",400991131429269.94
"2000-12-05",401178901147734.2
"2000-12-06",402703960124617.2
"2000-12-07",403397092360322.4
"2000-12-08",401004464567086.8
"2000-12-11",408296275187537.5
"2000-12-12",405120250499390
"2000-12-13",403496022360043.6
"2000-12-14",397234281637312.4
"2000-12-15",401916177312014.9
"2000-12-18",404419252292308.6
"2000-12-19",403163930791215.25
"2000-12-20",399975644019372.6
"2000-12-21",399105918479683.06
"2000-12-22",396639959720170.2
"2000-12-26",397637164055025.2
"2000-12-27",399366910591416.6
"2000-12-28",397487382637717.2
"2000-12-29",400660574922552.06
"2001-01-02",399290640783006.25
"2001-01-03",399517416463708.56
"2001-01-04",401168816820452.94
"2001-01-05",402410907685692.3
"2001-01-08",403345725072586.25
"2001-01-09",404194346489274.75
"2001-01-10",406251823586267.4
"2001-01-11",405401228055379.6
"2001-01-12",405704453952518.9
"2001-01-16",406219059369703.06
"2001-01-17",401996581367360.5
"2001-01-18",403601431947793.75
"2001-01-19",407276779547711.7
"2001-01-22",405448826898213.25
"2001-01-23",404234457454661.94
"2001-01-24",403561499275371.2
"2001-01-25",405828773535829.8
"2001-01-26",409124605675555.94
"2001-01-29",404294152009843.4
"2001-01-30",402429449767256.5
"2001-01-31",402050590851531.25
"2001-02-01",407302949750947.44
"2001-02-02",411113440818134.25
"2001-02-05",407460324718255.4
"2001-02-06",406934114477254.2
"2001-02-07",414359425912270.94
"2001-02-08",416466932399709.8
"2001-02-09",417007723256596.4
"2001-02-12",414328170464786.2
"2001-02-13",412915580069413.75
"2001-02-14",407078008091507.5
"2001-02-15",403880671011228.6
"2001-02-16",405736826409162.2
"2001-02-20",403732065256646.94
"2001-02-21",403466400392055.4
"2001-02-22",403004318671379.25
"2001-02-23",404642064162481.5
"2001-02-26",404523078126161.4
"2001-02-27",405602548374952.75
"2001-02-28",404801879462956.75
"2001-03-01",405997344830262.5
"2001-03-02",405803585100936.25
"2001-03-05",408894516066659.8
"2001-03-06",408756315007798.25
"2001-03-07",414531860450488.5
"2001-03-08",412558150104156.2
"2001-03-09",409411729326260.75
"2001-03-12",410297243858906.9
"2001-03-13",410222137869338.25
"2001-03-14",413261658219767.8
"2001-03-15",418641470490733.75
"2001-03-16",422891745551728.9
"2001-03-19",420023368035203.6
"2001-03-20",418476418011707.5
"2001-03-21",423725383024164.75
"2001-03-22",428809132025857.25
"2001-03-23",425888606207872.6
"2001-03-26",422888943801403.2
"2001-03-27",422471061185975.06
"2001-03-28",421080243775902.94
"2001-03-29",421871625475673.4
"2001-03-30",426266419802772.9
"2001-04-02",423926582501549.2
"2001-04-03",422818085015462.2
"2001-04-04",422232023327015.06
"2001-04-05",423283905951873.6
"2001-04-06",423999500498325.44
"2001-04-09",425531078218969.75
"2001-04-10",425416347901934.3
"2001-04-11",421016077977350.94
"2001-04-12",415750313998087.06
"2001-04-16",416541510606764.56
"2001-04-17",418631539242820.75
"2001-04-18",416251754400529.2
"2001-04-19",407855299395794.3
"2001-04-20",406994647449426.4
"2001-04-23",414306231354877.94
"2001-04-24",413403211331893.8
"2001-04-25",411463486742806
"2001-04-26",411433391040970
"2001-04-27",412319051234061.75
"2001-04-30",409228876064236.6
"2001-05-01",406101121653223.8
"2001-05-02",402120339790435.25
"2001-05-03",406231863689208
"2001-05-04",405836272833457.25
"2001-05-07",405730874456038.94
"2001-05-08",408520105705515.06
"2001-05-09",409973632428598.2
"2001-05-10",411333617382327.5
"2001-05-11",409183410586900.5
"2001-05-14",407933487865730.94
"2001-05-15",406971814277973.75
"2001-05-16",404821371307991.25
"2001-05-17",405145507728917.2
"2001-05-18",407560532269743.4
"2001-05-21",411967408249018.6
"2001-05-22",415545275824333.8
"2001-05-23",418371035793502.56
"2001-05-24",415019242775743.25
"2001-05-25",415105147410081.44
"2001-05-29",416729713888118.25
"2001-05-30",416711333337677.44
"2001-05-31",417996198490556.56
"2001-06-01",414186832159080.4
"2001-06-04",415541990187656.25
"2001-06-05",416544576854513.25
"2001-06-06",415339105879296.9
"2001-06-07",414576327032212.2
"2001-06-08",414516068213494.06
"2001-06-11",415751783711527.75
"2001-06-12",415808005789490.06
"2001-06-13",415098404067305.8
"2001-06-14",414952700521253.4
"2001-06-15",417500660087247.8
"2001-06-18",415298388857872.2
"2001-06-19",416622798091230.2
"2001-06-20",416835611439977.44
"2001-06-21",415518460035609.4
"2001-06-22",416984934244085.8
"2001-06-25",419234619623344.56
"2001-06-26",416598357282375.06
"2001-06-27",416504319586326.3
"2001-06-28",422383206427116.75
"2001-06-29",419464125271805.06
"2001-07-02",417617416103242.56
"2001-07-03",415364126978144.9
"2001-07-05",418864177890432
"2001-07-06",416992707812459.2
"2001-07-09",416291446130861.2
"2001-07-10",411803649455919.94
"2001-07-11",409709773857826.8
"2001-07-12",407998129528763.6
"2001-07-13",412024160914231.44
"2001-07-16",415584192411662.8
"2001-07-17",411615579645728.5
"2001-07-18",410089273636633.8
"2001-07-19",411277201117136.4
"2001-07-20",410683098348007.8
"2001-07-23",412999095913458.94
"2001-07-24",410548231730747.6
"2001-07-25",405414275316709.4
"2001-07-26",407402084913055.7
"2001-07-27",407314348744280
"2001-07-30",408243664650059.6
"2001-07-31",409526128541446.75
"2001-08-01",408531133148683.6
"2001-08-02",405985987981136.2
"2001-08-03",407759612713257.25
"2001-08-06",407824435914354.06
"2001-08-07",408543609905698.4
"2001-08-08",407950709557210
"2001-08-09",405262596599750.6
"2001-08-10",405706888953161.2
"2001-08-13",405061335392884.75
"2001-08-14",401307956253253.5
"2001-08-15",395772832111748.06
"2001-08-16",397078495300287.44
"2001-08-17",398184778777603.06
"2001-08-20",398761971932125.94
"2001-08-21",398056931091851.25
"2001-08-22",400357559774794.75
"2001-08-23",398100863289165.6
"2001-08-24",399533084478729.75
"2001-08-27",399755708111971.4
"2001-08-28",402793055205613.75
"2001-08-29",404219463601343.75
"2001-08-30",405769650844158.3
"2001-08-31",403800802513468.2
"2001-09-04",400211457431584.06
"2001-09-05",400755607585655.75
"2001-09-06",404040468043104.75
"2001-09-07",406185657173108.75
"2001-09-10",405807253400709.1
"2001-09-17",414259907376096
"2001-09-18",416174678776693.94
"2001-09-19",419511895347090.3
"2001-09-20",416178726258131.25
"2001-09-21",415283917156467.06
"2001-09-24",416004725348976.94
"2001-09-25",416357115736446.3
"2001-09-26",417047836178477.75
"2001-09-27",419163343336248.3
"2001-09-28",418139068266232.25
"2001-10-01",421068963067103.2
"2001-10-02",422552257898401.8
"2001-10-03",421363081530243.2
"2001-10-04",419588541458840.9
"2001-10-05",420659225259711.06
"2001-10-08",421618202788879.7
"2001-10-09",418933129490011.6
"2001-10-10",416070958241636.6
"2001-10-11",411331077740669.94
"2001-10-12",417065477487316.6
"2001-10-15",418345832188796.4
"2001-10-16",416710374018714.2
"2001-10-17",417936038347424.94
"2001-10-18",421391400074811.2
"2001-10-19",413954908704224.25
"2001-10-22",412859525269493.6
"2001-10-23",415085405431301.4
"2001-10-24",412121939677788.2
"2001-10-25",416194202963151.6
"2001-10-26",416061931251037.8
"2001-10-29",417362331848236.8
"2001-10-30",421602226925080.4
"2001-10-31",425838759774301.4
"2001-11-01",430920621682842
"2001-11-02",430365158830422.25
"2001-11-05",434265108374189.75
"2001-11-06",434143110532336.8
"2001-11-07",434905317697944.56
"2001-11-08",426546633695564.5
"2001-11-09",422397614919330.2
"2001-11-12",428552069984808.56
"2001-11-13",420346227663451.5
"2001-11-14",423958263612879.44
"2001-11-15",427955942181053.4
"2001-11-16",420863830136838.6
"2001-11-19",419916356094988.6
"2001-11-20",417194214743540.56
"2001-11-21",415079975411509.5
"2001-11-23",414454176514145.1
"2001-11-26",419151853596956.9
"2001-11-27",413367864204640.9
"2001-11-28",418297459457149.94
"2001-11-29",422397864261218.56
"2001-11-30",417404294057025.7
"2001-12-03",416844688509349.6
"2001-12-04",420512712625726.6
"2001-12-05",416080782634254.4
"2001-12-06",418204771201860.94
"2001-12-07",413222495628683.4
"2001-12-10",416818033523390.94
"2001-12-11",419438556650546.5
"2001-12-12",422409832213638.2
"2001-12-13",420632114879699.06
"2001-12-14",414082848806509.06
"2001-12-17",414015413031309.25
"2001-12-18",417432337223611.94
"2001-12-19",418715226386231.75
"2001-12-20",421261650840085.1
"2001-12-21",417797628454956.5
"2001-12-24",416148850478069.1
"2001-12-26",409873394443430.3
"2001-12-27",413785744683395.75
"2001-12-28",413182878069812.2
"2001-12-31",420140893924774.06
"2002-01-02",415062832020532.94
"2002-01-03",418290057712619.2
"2002-01-04",411485269771814.5
"2002-01-07",411663809790804.6
"2002-01-08",412549940212183.8
"2002-01-09",416096151755138.5
"2002-01-10",418082874673485.06
"2002-01-11",420207717291345.8
"2002-01-14",423463845306975.1
"2002-01-15",420723160080513.94
"2002-01-16",418820352316788.94
"2002-01-17",423785461790822.4
"2002-01-18",426309664855006.56
"2002-01-22",426495175915725.75
"2002-01-23",423099881982677.8
"2002-01-24",421714233962496.94
"2002-01-25",418330976314641.7
"2002-01-28",420571590805240
"2002-01-29",423685293856412.06
"2002-01-30",425244478532295.94
"2002-01-31",421224108871956.2
"2002-02-01",418646435217312.94
"2002-02-04",423052783835426.75
"2002-02-05",425441542625339.2
"2002-02-06",426856370096002.75
"2002-02-07",425605767020619.75
"2002-02-08",424694938754744.94
"2002-02-11",417621626955746.4
"2002-02-12",416933257743195.44
"2002-02-13",414718563717829.06
"2002-02-14",416619599905940.4
"2002-02-15",418332497143116.6
"2002-02-19",417723407117683.5
"2002-02-20",419667029912287.25
"2002-02-21",417947113317564.2
"2002-02-22",418019564036482.2
"2002-02-25",424117353873993.4
"2002-02-26",422274562754659.25
"2002-02-27",422745755965885.8
"2002-02-28",419025097851696.94
"2002-03-01",411805987887522.4
"2002-03-04",408498424074895.06
"2002-03-05",404213166525621.4
"2002-03-06",401023248661897.5
"2002-03-07",390697253467667.25
"2002-03-08",389694835290619.7
"2002-03-11",384893731538859.06
"2002-03-12",386145871731470.4
"2002-03-13",388998495817698.75
"2002-03-14",385195245660604.6
"2002-03-15",384182867258990.56
"2002-03-18",382545836846424.2
"2002-03-19",383956378602523.8
"2002-03-20",387350237844181.1
"2002-03-21",383708242191981.06
"2002-03-22",386475993730520
"2002-03-25",386148830625323.06
"2002-03-26",384719559966828.4
"2002-03-27",385004014261570.2
"2002-03-28",388599671924757.8
"2002-04-01",386565776939866.9
"2002-04-02",384550407703002.4
"2002-04-03",383807660707607.6
"2002-04-04",384430306434541.6
"2002-04-05",383740603431175.25
"2002-04-08",384979130297620.4
"2002-04-09",385673628474820.6
"2002-04-10",387014754777976.2
"2002-04-11",387474576697214.8
"2002-04-12",384915237483695.75
"2002-04-15",383235114697695.75
"2002-04-16",384584081858593.4
"2002-04-17",384780729125203.06
"2002-04-18",386202877711429.1
"2002-04-19",385241927463801.94
"2002-04-22",384184220729502.6
"2002-04-23",384600189111840.56
"2002-04-24",386253757514385.6
"2002-04-25",388085153327599.44
"2002-04-26",388635297240769.7
"2002-04-29",387879587759840.8
"2002-04-30",384495950281487.8
"2002-05-01",385318901544446
"2002-05-02",384852193619043.06
"2002-05-03",386753815014834.2
"2002-05-06",386087389310389.8
"2002-05-07",386624064243902.94
"2002-05-08",384078106194817.06
"2002-05-09",385941557717850.9
"2002-05-10",387208454192982.3
"2002-05-13",382693925781629.25
"2002-05-14",381193344202352.06
"2002-05-15",382300654106963.06
"2002-05-16",383413110224461.7
"2002-05-17",386298628994736.8
"2002-05-20",387161430745204.75
"2002-05-21",387865999854806.5
"2002-05-22",390025929200934.4
"2002-05-23",388187604181743.5
"2002-05-24",388760603779186.8
"2002-05-28",389997113492304.4
"2002-05-29",391075162559608.06
"2002-05-30",391037216403612.25
"2002-05-31",391209605249222.4
"2002-06-03",392276520461244.8
"2002-06-04",393761295418097.25
"2002-06-05",392808393754185.8
"2002-06-06",395442592818479.7
"2002-06-07",395574821177449.8
"2002-06-10",393416744071184.94
"2002-06-11",394719497244367.06
"2002-06-12",394922271182887.6
"2002-06-13",391510643255531.8
"2002-06-14",391549971925059.7
"2002-06-17",391411279492424.5
"2002-06-18",393086285408327.06
"2002-06-19",394831697791825.7
"2002-06-20",397500141007834.25
"2002-06-21",401145456138132.94
"2002-06-24",396971343788076.94
"2002-06-25",397648067260919.2
"2002-06-26",401789335451648.94
"2002-06-27",399540883154698.94
"2002-06-28",402413759485415.06
"2002-07-01",399118946834390.56
"2002-07-02",398078438626420.75
"2002-07-03",396503446268528.8
"2002-07-05",392977012956068.4
"2002-07-08",399701818409367.75
"2002-07-09",402186398480001.2
"2002-07-10",403925961604930.56
"2002-07-11",405152297660385.6
"2002-07-12",406635465278238.3
"2002-07-15",410499232340935.25
"2002-07-16",409890028924388.2
"2002-07-17",410060885874889.6
"2002-07-18",408286508492346.4
"2002-07-19",411802640653781.2
"2002-07-22",407320275565997.25
"2002-07-23",398616441703731.44
"2002-07-24",404012208022909.6
"2002-07-25",404824453370512.6
"2002-07-26",398342088921471.5
"2002-07-29",393042056555515.6
"2002-07-30",397561356167069.25
"2002-07-31",398210641593058.25
"2002-08-01",400198445421899.6
"2002-08-02",404370588625683.8
"2002-08-05",403321647972600.56
"2002-08-06",398825049919872.2
"2002-08-07",403326848308777.94
"2002-08-08",397903809974583.2
"2002-08-09",401167107236487.06
"2002-08-12",406905766005369.25
"2002-08-13",409893315335135.8
"2002-08-14",413648564420282.3
"2002-08-15",412938892113938.9
"2002-08-16",409357386750461.6
"2002-08-19",404134804281883.44
