"Date","GOLDX"
"1984-10-15",149867256637167.62
"1984-10-16",150221238938052.6
"1984-10-17",150707964601769.4
"1984-10-18",150221238938052.6
"1984-10-19",150221238938052.6
"1984-10-22",149734513274335.78
"1984-10-23",150442477876105.7
"1984-10-24",150442477876105.7
"1984-10-25",149778761061946.4
"1984-10-26",149380530973450.84
"1984-10-29",148805309734512.78
"1984-10-30",148451327433627.8
"1984-10-31",147566371681415.44
"1984-11-01",147699115044247.3
"1984-11-02",151814159292034.9
"1984-11-05",151548672566371.2
"1984-11-06",153141592920353.5
"1984-11-07",153805309734512.8
"1984-11-08",153584070796459.72
"1984-11-09",153451327433627.84
"1984-11-12",153008849557521.66
"1984-11-13",155088495575220.78
"1984-11-14",153008849557521.7
"1984-11-15",152123893805309.3
"1984-11-16",152654867256636.75
"1984-11-19",151946902654866.84
"1984-11-20",151637168141592.53
"1984-11-21",150575221238937.7
"1984-11-23",151106194690265.12
"1984-11-26",149070796460176.62
"1984-11-27",147300884955751.84
"1984-11-28",145575221238937.7
"1984-11-29",146283185840707.62
"1984-11-30",145575221238937.7
"1984-12-03",145796460176990.78
"1984-12-04",146902654867256.25
"1984-12-05",145973451327433.25
"1984-12-06",146371681415928.84
"1984-12-07",144690265486725.3
"1984-12-10",144380530973451
"1984-12-11",144601769911504.1
"1984-12-12",143584070796459.84
"1984-12-13",143495575221238.6
"1984-12-14",142699115044247.44
"1984-12-17",139380530973450.98
"1984-12-18",136725663716813.81
"1984-12-19",136858407079645.69
"1984-12-20",136061946902654.52
"1984-12-21",137610619469026.2
"1984-12-24",137610619469026.2
"1984-12-26",137610619469026.2
"1984-12-27",137610619469026.2
"1984-12-28",136814159292035.06
"1984-12-31",136415929203539.5
"1985-01-02",135176991150442.14
"1985-01-03",133761061946902.31
"1985-01-04",134159292035397.9
"1985-01-07",131991150442477.55
"1985-01-08",133628318584070.45
"1985-01-09",132964601769911.19
"1985-01-10",134424778761061.6
"1985-01-11",134646017699114.72
"1985-01-14",132300884955751.9
"1985-01-15",133539823008849.23
"1985-01-16",133938053097344.81
"1985-01-17",135176991150442.19
"1985-01-18",136283185840707.66
"1985-01-21",135973451327433.31
"1985-01-22",135796460176990.84
"1985-01-23",132876106194689.98
"1985-01-24",133141592920353.69
"1985-01-25",132256637168141.3
"1985-01-28",131769911504424.5
"1985-01-29",134203539823008.56
"1985-01-30",134026548672566.06
"1985-01-31",135707964601769.6
"1985-02-01",134336283185840.4
"1985-02-04",133318584070796.16
"1985-02-05",133672566371681.12
"1985-02-06",134026548672566.06
"1985-02-07",133495575221238.64
"1985-02-08",132654867256636.88
"1985-02-11",132831858407079.31
"1985-02-12",133849557522123.6
"1985-02-13",134159292035397.92
"1985-02-14",134601769911504.12
"1985-02-15",134513274336282.9
"1985-02-19",133893805309734.23
"1985-02-20",134026548672566.06
"1985-02-21",132699115044247.48
"1985-02-22",132035398230088.19
"1985-02-25",125796460176990.88
"1985-02-26",126460176991150.16
"1985-02-27",128672566371681.12
"1985-02-28",127345132743362.55
"1985-03-01",127123893805309.45
"1985-03-04",127743362831858.1
"1985-03-05",127389380530973.14
"1985-03-06",127168141592920.05
"1985-03-07",128141592920353.69
"1985-03-08",128761061946902.36
"1985-03-11",128761061946902.36
"1985-03-12",127654867256636.88
"1985-03-13",128451327433628.05
"1985-03-14",128672566371681.12
"1985-03-15",129513274336282.9
"1985-03-18",132256637168141.3
"1985-03-19",140176991150442.19
"1985-03-20",143362831858406.75
"1985-03-21",140929203539822.7
"1985-03-22",139601769911504.1
"1985-03-25",139203539823008.55
"1985-03-26",143274336283185.53
"1985-03-27",146194690265486.4
"1985-03-28",144380530973451.03
"1985-03-29",145707964601769.62
"1985-04-01",142079646017698.84
"1985-04-02",141061946902654.6
"1985-04-03",142168141592920.1
"1985-04-04",140176991150442.23
"1985-04-08",140176991150442.23
"1985-04-09",142964601769911.28
"1985-04-10",144823008849557.28
"1985-04-11",147035398230088.25
"1985-04-12",145973451327433.38
"1985-04-15",147920353982300.62
"1985-04-16",146238938053097.06
"1985-04-17",144867256637167.84
"1985-04-18",145929203539822.72
"1985-04-19",144690265486725.38
"1985-04-22",145044247787610.3
"1985-04-23",144557522123893.5
"1985-04-24",142477876106194.4
"1985-04-25",142699115044247.5
"1985-04-26",143141592920353.7
"1985-04-29",142699115044247.5
"1985-04-30",142212389380530.7
"1985-05-01",138274336283185.58
"1985-05-02",138628318584070.55
"1985-05-03",138407079646017.45
"1985-05-06",138407079646017.45
"1985-05-07",138716814159291.77
"1985-05-08",138451327433628.05
"1985-05-09",139424778761061.69
"1985-05-10",139159292035397.94
"1985-05-13",142035398230088.2
"1985-05-14",144469026548672.25
"1985-05-15",142831858407079.34
"1985-05-16",141637168141592.62
"1985-05-17",142699115044247.47
"1985-05-20",143053097345132.4
"1985-05-21",139336283185840.36
"1985-05-22",139955752212389.05
"1985-05-23",139557522123893.45
"1985-05-24",139247787610619.1
"1985-05-28",137743362831858.06
"1985-05-29",138053097345132.4
"1985-05-30",139203539823008.48
"1985-05-31",138938053097344.77
"1985-06-03",140752212389380.16
"1985-06-04",139690265486725.27
"1985-06-05",139026548672565.98
"1985-06-06",139292035398229.7
"1985-06-07",139070796460176.6
"1985-06-10",138053097345132.36
"1985-06-11",139380530973450.94
"1985-06-12",139159292035397.84
"1985-06-13",138849557522123.52
"1985-06-14",140840707964601.4
"1985-06-17",141106194690265.1
"1985-06-18",143274336283185.47
"1985-06-19",143982300884955.34
"1985-06-20",140752212389380.16
"1985-06-21",138716814159291.66
"1985-06-24",139247787610619.08
"1985-06-25",139601769911504.05
"1985-06-26",140176991150442.1
"1985-06-27",139380530973450.94
"1985-06-28",140619469026548.28
"1985-07-01",138893805309734.1
"1985-07-02",136415929203539.44
"1985-07-03",137345132743362.42
"1985-07-05",137876106194689.88
"1985-07-08",136858407079645.62
"1985-07-09",139336283185840.3
"1985-07-10",139336283185840.3
"1985-07-11",138761061946902.27
"1985-07-12",139690265486725.23
"1985-07-15",139778761061946.48
"1985-07-16",142389380530973.06
"1985-07-17",144070796460176.6
"1985-07-18",141592920353981.9
"1985-07-19",141106194690265.1
"1985-07-22",140398230088495.2
"1985-07-23",142699115044247.4
"1985-07-24",140619469026548.31
"1985-07-25",140442477876105.81
"1985-07-26",140265486725663.34
"1985-07-29",144469026548672.2
"1985-07-30",143938053097344.75
"1985-07-31",144911504424778.38
"1985-08-01",142522123893804.94
"1985-08-02",141814159292035
"1985-08-05",143274336283185.44
"1985-08-06",141504424778760.66
"1985-08-07",142123893805309.3
"1985-08-08",142699115044247.38
"1985-08-09",142345132743362.4
"1985-08-12",144557522123893.34
"1985-08-13",144469026548672.12
"1985-08-14",144247787610619.03
"1985-08-15",146504424778760.62
"1985-08-16",148407079646017.25
"1985-08-19",150840707964601.3
"1985-08-20",147876106194689.8
"1985-08-21",148628318584070.34
"1985-08-22",148451327433627.88
"1985-08-23",148185840707964.16
"1985-08-26",148185840707964.16
"1985-08-27",148672566371681
"1985-08-28",150840707964601.3
"1985-08-29",149115044247787.16
"1985-08-30",147477876106194.25
"1985-09-03",145221238938052.66
"1985-09-04",144247787610619.03
"1985-09-05",144159292035397.78
"1985-09-06",140442477876105.73
"1985-09-09",141327433628318.1
"1985-09-10",142345132743362.34
"1985-09-11",141946902654866.78
"1985-09-12",141283185840707.5
"1985-09-13",142168141592919.88
"1985-09-16",141283185840707.47
"1985-09-17",140530973451326.95
"1985-09-18",139955752212388.9
"1985-09-19",139955752212388.9
"1985-09-20",141238938053096.84
"1985-09-23",144911504424778.25
"1985-09-24",145088495575220.7
"1985-09-25",145353982300884.4
"1985-09-26",145707964601769.38
"1985-09-30",144159292035397.7
"1985-10-01",142610619469026
"1985-10-02",143805309734512.7
"1985-10-03",143761061946902.06
"1985-10-04",145132743362831.28
"1985-10-07",144159292035397.66
"1985-10-08",144424778761061.34
"1985-10-09",144513274336282.6
"1985-10-10",144026548672565.78
"1985-10-11",144070796460176.4
"1985-10-14",144557522123893.22
"1985-10-15",144690265486725.1
"1985-10-16",143230088495574.66
"1985-10-17",144026548672565.8
"1985-10-18",144380530973450.78
"1985-10-21",144336283185840.16
"1985-10-22",145044247787610.06
"1985-10-23",144203539823008.28
"1985-10-24",144336283185840.12
"1985-10-25",143982300884955.16
"1985-10-28",144469026548671.97
"1985-10-29",144380530973450.75
"1985-10-30",144336283185840.12
"1985-10-31",143849557522123.34
"1985-11-01",143141592920353.44
"1985-11-04",143982300884955.2
"1985-11-05",143628318584070.25
"1985-11-06",143539823008849
"1985-11-07",142920353982300.34
"1985-11-08",142477876106194.16
"1985-11-11",142964601769911
"1985-11-12",142964601769911
"1985-11-13",143584070796459.66
"1985-11-14",143938053097344.62
"1985-11-15",143982300884955.25
"1985-11-18",143141592920353.5
"1985-11-19",143539823008849.06
"1985-11-20",144115044247787.1
"1985-11-21",144159292035397.72
"1985-11-22",144469026548672.06
"1985-11-25",146106194690264.97
"1985-11-26",146592920353981.78
"1985-11-27",145221238938052.56
"1985-11-29",143938053097344.62
"1985-12-02",142256637168141.1
"1985-12-03",142743362831857.94
"1985-12-04",143451327433627.84
"1985-12-05",142831858407079.2
"1985-12-06",142610619469026.1
"1985-12-09",140442477876105.73
"1985-12-10",140265486725663.27
"1985-12-11",139601769911503.98
"1985-12-12",140486725663716.38
"1985-12-13",140619469026548.22
"1985-12-16",140973451327433.2
"1985-12-17",142123893805309.28
"1985-12-18",141637168141592.47
"1985-12-19",144159292035397.75
"1985-12-20",144070796460176.5
"1985-12-23",144955752212388.9
"1985-12-24",143761061946902.16
"1985-12-26",143761061946902.16
"1985-12-27",144646017699114.53
"1985-12-30",144601769911503.94
"1985-12-31",144601769911503.94
"1986-01-02",144380530973450.84
"1986-01-03",144601769911503.94
"1986-01-06",145132743362831.38
"1986-01-07",146017699115043.75
"1986-01-08",147168141592919.88
"1986-01-09",147566371681415.44
"1986-01-10",150663716814158.78
"1986-01-13",150176991150441.97
"1986-01-14",150884955752211.88
"1986-01-15",153451327433627.8
"1986-01-16",160619469026548.12
"1986-01-17",156017699115043.72
"1986-01-20",155309734513273.8
"1986-01-21",157743362831857.88
"1986-01-22",156194690265486.22
"1986-01-23",154999999999999.5
"1986-01-24",156637168141592.44
"1986-01-27",158584070796459.7
"1986-01-28",156194690265486.25
"1986-01-29",156327433628318.1
"1986-01-30",158407079646017.2
"1986-01-31",155088495575220.75
"1986-02-03",153672566371680.94
"1986-02-04",149823008849557.06
"1986-02-05",149247787610619
"1986-02-06",149159292035397.78
"1986-02-07",149203539823008.4
"1986-02-10",150530973451327
"1986-02-11",148584070796459.75
"1986-02-12",149247787610619.03
"1986-02-13",147787610619468.6
"1986-02-14",146637168141592.47
"1986-02-18",149247787610619
"1986-02-19",151061946902654.38
"1986-02-20",149159292035397.78
"1986-02-21",149557522123893.34
"1986-02-24",151238938053096.88
"1986-02-25",155929203539822.5
"1986-02-26",153008849557521.62
"1986-02-27",149070796460176.5
"1986-02-28",149646017699114.56
"1986-03-03",148495575221238.47
"1986-03-04",149203539823008.38
"1986-03-05",151106194690265.03
"1986-03-06",152433628318583.6
"1986-03-07",151946902654866.75
"1986-03-10",150575221238937.56
"1986-03-11",151725663716813.66
"1986-03-12",152168141592919.84
"1986-03-13",154690265486725.16
"1986-03-14",153982300884955.22
"1986-03-17",154823008849556.97
"1986-03-18",155398230088495.03
"1986-03-19",153451327433627.78
"1986-03-20",155176991150441.9
"1986-03-21",156150442477875.53
"1986-03-24",154955752212388.8
"1986-03-25",155663716814158.75
"1986-03-26",152345132743362.28
"1986-03-27",152212389380530.4
"1986-03-31",152212389380530.4
"1986-04-01",147389380530972.9
"1986-04-02",148451327433627.78
"1986-04-03",148141592920353.44
"1986-04-04",148008849557521.56
"1986-04-07",149424778761061.38
"1986-04-08",150176991150441.9
"1986-04-09",149513274336282.62
"1986-04-10",149424778761061.38
"1986-04-11",151327433628318.03
"1986-04-14",151150442477875.56
"1986-04-15",151238938053096.8
"1986-04-16",149999999999999.47
"1986-04-17",150398230088495.03
"1986-04-18",151681415929203
"1986-04-21",151061946902654.3
"1986-04-22",152256637168141.06
"1986-04-23",153185840707964.03
"1986-04-24",152566371681415.38
"1986-04-25",152433628318583.5
"1986-04-28",151858407079645.44
"1986-04-29",151548672566371.1
"1986-04-30",153008849557521.53
"1986-05-01",152699115044247.2
"1986-05-02",151150442477875.5
"1986-05-05",151150442477875.5
"1986-05-06",150619469026548.06
"1986-05-07",151548672566371.06
"1986-05-08",152787610619468.4
"1986-05-09",152831858407079
"1986-05-12",152743362831857.75
"1986-05-13",152079646017698.47
"1986-05-14",151548672566371.03
"1986-05-15",151327433628317.94
"1986-05-16",151769911504424.16
"1986-05-19",150796460176990.53
"1986-05-20",149867256637167.5
"1986-05-21",149955752212388.72
"1986-05-22",150663716814158.66
"1986-05-23",150929203539822.38
"1986-05-27",151106194690264.84
"1986-05-28",152123893805309.1
"1986-05-29",151637168141592.28
"1986-05-30",151858407079645.38
"1986-06-02",151283185840707.3
"1986-06-03",151415929203539.16
"1986-06-04",150796460176990.5
"1986-06-05",151238938053096.7
"1986-06-06",151194690265486.06
"1986-06-09",151238938053096.7
"1986-06-10",153849557522123.22
"1986-06-11",153716814159291.34
"1986-06-12",154159292035397.53
"1986-06-13",153185840707963.9
"1986-06-16",150132743362831.2
"1986-06-17",149026548672565.72
"1986-06-18",150088495575220.6
"1986-06-19",150088495575220.6
"1986-06-20",150309734513273.7
"1986-06-23",150929203539822.38
"1986-06-24",151327433628317.94
"1986-06-25",152300884955751.53
"1986-06-26",152610619469025.84
"1986-06-27",152433628318583.38
"1986-06-30",153451327433627.6
"1986-07-01",152699115044247.06
"1986-07-02",151460176991149.72
"1986-07-03",152168141592919.6
"1986-07-07",152610619469025.78
"1986-07-08",153938053097344.34
"1986-07-09",154026548672565.62
"1986-07-10",153451327433627.56
"1986-07-11",154026548672565.62
"1986-07-14",153008849557521.38
"1986-07-15",153097345132742.62
"1986-07-16",153805309734512.53
"1986-07-17",153539823008848.8
"1986-07-18",153938053097344.38
"1986-07-21",156637168141592.16
"1986-07-22",156415929203539.06
"1986-07-23",153672566371680.66
"1986-07-24",154292035398229.3
"1986-07-25",154601769911503.66
"1986-07-28",156460176991149.7
"1986-07-29",155442477876105.44
"1986-07-30",155619469026547.88
"1986-07-31",158185840707963.78
"1986-08-01",159734513274335.47
"1986-08-04",159203539823008.03
"1986-08-05",158628318584069.97
"1986-08-06",160353982300884.1
"1986-08-07",160088495575220.38
"1986-08-08",163185840707963.72
"1986-08-11",171681415929202.6
"1986-08-12",169911504424777.84
"1986-08-13",171681415929202.62
"1986-08-14",170486725663715.9
"1986-08-15",170398230088494.66
"1986-08-18",166946902654866.34
"1986-08-19",165663716814158.38
"1986-08-20",167256637168140.66
"1986-08-21",168495575221238
"1986-08-22",170929203539822.06
"1986-08-25",170929203539822.06
"1986-08-26",168628318584069.88
"1986-08-27",168185840707963.7
"1986-08-28",171106194690264.56
"1986-08-29",170221238938052.2
"1986-09-02",174026548672565.44
"1986-09-03",179203539823007.88
"1986-09-04",179424778761061
"1986-09-05",186194690265485.75
"1986-09-08",185221238938052.16
"1986-09-09",181106194690264.56
"1986-09-10",185176991150441.53
"1986-09-11",177876106194689.34
"1986-09-12",185619469026547.72
"1986-09-15",182743362831857.47
"1986-09-16",184646017699114.1
"1986-09-17",182831858407078.7
"1986-09-18",184911504424777.8
"1986-09-19",190265486725662.72
"1986-09-22",192699115044246.75
"1986-09-23",192477876106193.62
"1986-09-24",190929203539822
"1986-09-25",189999999999999
"1986-09-26",191592920353981.3
"1986-09-29",188938053097344.16
"1986-09-30",187256637168140.62
"1986-10-01",188053097345131.8
"1986-10-02",190840707964600.8
"1986-10-03",192920353982299.9
"1986-10-06",193318584070795.47
"1986-10-07",192920353982299.9
"1986-10-08",193849557522122.9
"1986-10-09",192831858407078.7
"1986-10-10",190619469026547.72
"1986-10-13",191415929203538.84
"1986-10-14",189734513274335.3
"1986-10-15",186725663716813.2
"1986-10-16",188274336283184.88
"1986-10-17",185530973451326.47
"1986-10-20",188053097345131.8
"1986-10-21",188097345132742.44
"1986-10-22",188053097345131.8
"1986-10-23",187345132743361.9
"1986-10-24",181637168141592.03
"1986-10-27",181327433628317.7
"1986-10-28",181725663716813.25
"1986-10-29",179557522123892.94
"1986-10-30",179867256637167.25
"1986-10-31",177433628318583.2
"1986-11-03",179734513274335.38
"1986-11-04",180530973451326.53
"1986-11-05",179336283185839.8
"1986-11-06",180796460176990.28
"1986-11-07",180619469026547.8
"1986-11-10",181769911504423.88
"1986-11-11",179646017699114.12
"1986-11-12",180088495575220.3
"1986-11-13",180309734513273.4
"1986-11-14",180663716814158.38
"1986-11-17",173672566371680.53
"1986-11-18",173008849557521.25
"1986-11-19",174070796460176.12
"1986-11-20",172300884955751.34
"1986-11-21",171769911504423.9
"1986-11-24",168362831858406.22
"1986-11-25",169823008849556.66
"1986-11-26",169734513274335.4
"1986-11-28",172345132743361.94
"1986-12-01",175044247787609.72
"1986-12-02",172345132743361.94
"1986-12-03",172477876106193.8
"1986-12-04",172256637168140.72
"1986-12-05",171902654867255.78
"1986-12-08",172389380530972.62
"1986-12-09",171150442477875.28
"1986-12-10",173230088495574.38
"1986-12-11",171858407079645.2
"1986-12-12",173230088495574.4
"1986-12-15",174469026548671.75
"1986-12-16",173938053097344.3
"1986-12-17",173451327433627.5
"1986-12-18",172920353982300.1
"1986-12-19",174690265486724.88
"1986-12-22",174424778761061.16
"1986-12-23",172212389380530.2
"1986-12-24",172212389380530.2
"1986-12-26",172212389380530.2
"1986-12-29",172610619469025.75
"1986-12-30",172035398230087.7
"1986-12-31",172035398230087.7
"1987-01-02",178539823008848.7
"1987-01-05",176548672566370.8
"1987-01-06",177743362831857.5
"1987-01-07",177168141592919.44
"1987-01-08",178185840707963.7
"1987-01-09",177876106194689.34
"1987-01-12",181902654867255.7
"1987-01-13",180973451327432.62
"1987-01-14",183672566371680.47
"1987-01-15",184203539823007.88
"1987-01-16",183938053097344.16
"1987-01-19",186858407079645.03
"1987-01-20",183982300884954.8
"1987-01-21",180176991150441.53
"1987-01-22",181637168141591.9
"1987-01-23",176991150442476.94
"1987-01-26",179646017699114.06
"1987-01-27",182079646017698.12
"1987-01-28",183097345132742.38
"1987-01-29",181283185840706.97
"1987-01-30",177212389380530
"1987-02-02",179999999999999
"1987-02-03",178761061946901.66
"1987-02-04",178230088495574.22
"1987-02-05",176504424778760.06
"1987-02-06",178141592920353
"1987-02-09",179601769911503.4
"1987-02-10",178274336283184.8
"1987-02-11",178318584070795.47
"1987-02-12",178008849557521.12
"1987-02-13",175840707964600.75
"1987-02-17",175796460176990.16
"1987-02-18",172566371681414.97
"1987-02-19",174070796460176.03
"1987-02-20",176902654867255.66
"1987-02-23",178407079646016.7
"1987-02-24",176681415929202.56
"1987-02-25",179557522123892.78
"1987-02-26",178805309734512.25
"1987-02-27",179601769911503.38
"1987-03-02",178893805309733.47
"1987-03-03",178672566371680.38
"1987-03-04",179911504424777.72
"1987-03-05",181769911504423.72
"1987-03-06",179778761061945.84
"1987-03-09",179203539823007.78
"1987-03-10",179469026548671.53
"1987-03-11",180176991150441.44
"1987-03-12",181371681415928.16
"1987-03-13",180752212389379.53
"1987-03-16",179336283185839.7
"1987-03-17",179823008849556.5
"1987-03-18",178938053097344.12
"1987-03-19",178982300884954.78
"1987-03-20",178982300884954.78
"1987-03-23",180663716814158.3
"1987-03-24",180973451327432.62
"1987-03-25",183053097345131.72
"1987-03-26",181858407079645
"1987-03-27",184247787610618.44
"1987-03-30",187610619469025.53
"1987-03-31",186283185840706.9
"1987-04-01",185309734513273.3
"1987-04-02",185265486725662.7
"1987-04-03",185265486725662.7
"1987-04-06",186504424778760.1
"1987-04-07",185176991150441.53
"1987-04-08",186061946902653.88
"1987-04-09",186283185840706.97
"1987-04-10",190973451327432.6
"1987-04-13",192876106194689.2
"1987-04-14",195752212389379.44
"1987-04-15",196504424778760
"1987-04-16",193716814159291
"1987-04-20",193716814159291
"1987-04-21",198893805309733.44
"1987-04-22",197123893805308.7
"1987-04-23",199336283185839.62
"1987-04-24",204513274336282.1
"1987-04-27",210088495575220.16
"1987-04-28",200442477876105.16
"1987-04-29",198672566371680.38
"1987-04-30",200575221238937
"1987-05-01",202123893805308.62
"1987-05-04",202123893805308.62
"1987-05-05",203230088495574.16
"1987-05-06",201902654867255.6
"1987-05-07",201902654867255.6
"1987-05-08",200442477876105.16
"1987-05-11",200442477876105.16
"1987-05-12",203849557522122.84
"1987-05-13",203761061946901.62
"1987-05-14",204026548672565.38
"1987-05-15",207920353982299.8
"1987-05-18",209424778761060.88
"1987-05-19",208451327433627.28
"1987-05-20",210309734513273.28
"1987-05-21",207566371681414.9
"1987-05-22",206415929203538.8
"1987-05-26",198672566371680.44
"1987-05-27",198893805309733.53
"1987-05-28",200486725663715.8
"1987-05-29",199557522123892.8
"1987-06-01",195973451327432.62
"1987-06-02",201327433628317.56
"1987-06-03",200442477876105.2
"1987-06-04",200353982300883.9
"1987-06-05",200663716814158.28
"1987-06-08",202035398230087.53
"1987-06-09",200309734513273.38
"1987-06-10",201637168141591.9
"1987-06-11",202212389380530
"1987-06-12",201548672566370.72
"1987-06-15",199026548672565.44
"1987-06-16",200353982300884
"1987-06-17",199690265486724.72
"1987-06-18",200088495575220.28
"1987-06-19",198672566371680.47
"1987-06-22",193805309734512.38
"1987-06-23",194778761061945.97
"1987-06-24",195486725663715.9
"1987-06-25",194911504424777.84
"1987-06-26",196504424778760.16
"1987-06-29",199026548672565.47
"1987-06-30",197920353982299.97
"1987-07-01",197256637168140.7
"1987-07-02",197477876106193.8
"1987-07-06",196194690265485.84
"1987-07-07",196681415929202.62
"1987-07-08",197522123893804.44
"1987-07-09",196504424778760.2
"1987-07-10",196814159292034.56
"1987-07-13",197566371681415.1
"1987-07-14",197787610619468.16
"1987-07-15",200309734513273.44
"1987-07-16",200796460176990.25
"1987-07-17",199380530973450.44
"1987-07-20",199513274336282.25
"1987-07-21",200176991150441.56
"1987-07-22",201283185840707.1
"1987-07-23",200884955752211.53
"1987-07-24",200575221238937.16
"1987-07-27",200530973451326.53
"1987-07-28",201858407079645.1
"1987-07-29",202566371681415
"1987-07-30",202300884955751.28
"1987-07-31",204646017699114.1
"1987-08-03",209203539823007.9
"1987-08-04",209469026548671.62
"1987-08-05",207876106194689.38
"1987-08-06",207389380530972.53
"1987-08-07",205353982300884.1
"1987-08-10",204026548672565.53
"1987-08-11",204070796460176.1
"1987-08-12",205044247787609.72
"1987-08-13",204646017699114.16
"1987-08-14",203539823008848.7
"1987-08-17",200575221238937.2
"1987-08-18",202433628318583.2
"1987-08-19",201946902654866.38
"1987-08-20",201814159292034.53
"1987-08-21",201548672566370.8
"1987-08-24",203318584070795.6
"1987-08-25",202654867256636.3
"1987-08-26",202477876106193.84
"1987-08-27",203008849557521.25
"1987-08-28",200619469026547.8
"1987-08-31",200619469026547.8
"1987-09-01",200796460176990.28
"1987-09-02",204911504424777.88
"1987-09-03",205176991150441.56
"1987-09-04",205663716814158.4
"1987-09-08",202212389380530.1
"1987-09-09",202787610619468.16
"1987-09-10",203628318584069.9
"1987-09-11",203495575221238.03
"1987-09-14",201592920353981.4
"1987-09-15",203008849557521.2
"1987-09-16",202831858407078.72
"1987-09-17",203761061946901.72
"1987-09-18",204292035398229.16
"1987-09-21",203141592920353.1
"1987-09-22",204247787610618.56
"1987-09-23",204601769911503.53
"1987-09-24",205309734513273.4
"1987-09-25",204336283185839.8
"1987-09-28",203938053097344.2
"1987-09-29",203274336283184.9
"1987-09-30",203318584070795.53
"1987-10-01",201283185840707.03
"1987-10-02",201061946902653.9
"1987-10-05",201991150442476.97
"1987-10-06",202654867256636.28
"1987-10-07",202699115044246.9
"1987-10-08",202743362831857.53
"1987-10-09",204469026548671.72
"1987-10-12",204336283185839.84
"1987-10-13",203185840707963.72
"1987-10-14",203893805309733.62
"1987-10-15",206460176991149.56
"1987-10-16",205884955752211.53
"1987-10-19",212831858407078.7
"1987-10-20",205442477876105.25
"1987-10-21",206637168141591.97
"1987-10-22",208716814159291.1
"1987-10-23",208185840707963.62
"1987-10-26",210176991150441.53
"1987-10-27",209734513274335.3
"1987-10-28",211283185840706.97
"1987-10-29",209070796460176
"1987-10-30",207433628318583.1
"1987-11-02",207654867256636.2
"1987-11-03",205442477876105.2
"1987-11-04",206283185840706.97
"1987-11-05",202477876106193.72
"1987-11-06",203539823008848.56
"1987-11-09",205088495575220.25
"1987-11-10",202787610619468.1
"1987-11-11",204380530973450.38
"1987-11-12",204646017699114.1
"1987-11-13",205752212389379.53
"1987-11-16",204469026548671.56
"1987-11-17",205575221238937.03
"1987-11-18",205176991150441.44
"1987-11-19",205840707964600.75
"1987-11-20",206061946902653.88
"1987-11-23",207699115044246.75
"1987-11-24",210176991150441.47
"1987-11-25",210840707964600.75
"1987-11-27",211681415929202.53
"1987-11-30",217920353982299.84
"1987-12-01",215840707964600.75
"1987-12-02",217212389380529.9
"1987-12-03",217300884955751.2
"1987-12-04",215176991150441.53
"1987-12-07",212920353982299.9
"1987-12-08",214292035398229.12
"1987-12-09",214247787610618.47
"1987-12-10",215929203539822.1
"1987-12-11",218362831858406.12
"1987-12-14",221150442477875.16
"1987-12-15",217920353982299.9
"1987-12-16",215176991150441.56
"1987-12-17",211283185840707.1
"1987-12-18",212831858407078.75
"1987-12-21",212389380530972.56
"1987-12-22",213716814159291.16
"1987-12-23",213053097345131.88
"1987-12-24",213053097345131.88
"1987-12-28",213053097345131.88
"1987-12-29",214911504424777.88
"1987-12-30",214203539823008
"1987-12-31",214203539823008
"1988-01-04",212610619469025.7
"1988-01-05",210398230088494.72
"1988-01-06",213008849557521.28
"1988-01-07",213938053097344.3
"1988-01-08",214115044247786.8
"1988-01-11",214115044247786.8
"1988-01-12",212566371681415.12
"1988-01-13",213230088495574.4
"1988-01-14",213008849557521.3
"1988-01-15",212522123893804.47
"1988-01-18",210353982300884.12
"1988-01-19",211106194690264.62
"1988-01-20",211371681415928.38
"1988-01-21",211150442477875.25
"1988-01-22",210707964601769.1
"1988-01-25",210752212389379.7
"1988-01-26",207876106194689.44
"1988-01-27",205752212389379.7
"1988-01-28",206371681415928.38
"1988-01-29",202654867256636.38
"1988-02-01",200309734513273.53
"1988-02-02",201725663716813.38
"1988-02-03",197079646017698.3
"1988-02-04",196150442477875.3
"1988-02-05",195442477876105.4
"1988-02-08",195619469026547.88
"1988-02-09",194070796460176.2
"1988-02-10",195176991150441.7
"1988-02-11",194955752212388.6
"1988-02-12",196283185840707.2
"1988-02-16",196902654867255.84
"1988-02-17",197168141592919.6
"1988-02-18",197920353982300.12
"1988-02-19",195973451327432.84
"1988-02-22",197123893805308.9
"1988-02-23",195752212389379.72
"1988-02-24",192831858407078.84
"1988-02-25",191194690265485.9
"1988-02-26",190486725663716.03
"1988-02-29",188584070796459.4
"1988-03-01",189955752212388.62
"1988-03-02",189778761061946.12
"1988-03-03",189867256637167.38
"1988-03-04",191061946902654.1
"1988-03-07",192876106194689.44
"1988-03-08",193097345132742.53
"1988-03-09",193141592920353.2
"1988-03-10",195752212389379.72
"1988-03-11",195486725663716
"1988-03-14",195707964601769.1
"1988-03-15",195663716814158.47
"1988-03-16",197433628318583.2
"1988-03-17",197123893805308.9
"1988-03-18",195973451327432.8
"1988-03-21",198805309734512.44
"1988-03-22",198185840707963.75
"1988-03-23",198893805309733.62
"1988-03-24",200884955752211.53
"1988-03-25",199911504424777.9
"1988-03-28",200840707964600.9
"1988-03-29",201283185840707.1
"1988-03-30",200796460176990.28
"1988-03-31",202212389380530.1
"1988-04-04",202212389380530.1
"1988-04-05",200707964601769.03
"1988-04-06",199070796460176.1
